* Dictionary *
cycle:		cycle # (supergame within a session)
period:		period # (period within a cycle)
beta:			beta, = 999 if one-shot treatment (OS), = 999999 if infinity treatment
z:			public signal, set to missing if beta = 999999, or in two occasion because it was not recorded
date:			session date (month/day/year/*, * is a decimal to seperate different sessions conducted on the same day)
coop:			= 1 if subject cooperated, = 0 o/w
group:		identifies subjects that were grouped together for a cycle
id:			id #, constant within a session
**************

cycle	period	beta	z	date	coop	group	id
3	7	10	23.88	30702	1	483	152
4	1	10	15.02	30702	1	495	152
4	2	10	20.66	30702	0	495	152
5	1	10	12.2	30702	0	503	152
5	2	10	.5	30702	1	503	152
5	3	10	15.87	30702	0	503	152
5	4	10	-10.58	30702	1	503	152
5	5	10	19.67	30702	1	503	152
6	1	10	14.83	30702	0	516	152
6	2	10	4.52	30702	1	516	152
6	3	10	12.41	30702	1	516	152
7	1	10	14.1	30702	1	532	152
7	2	10	18.16	30702	0	532	152
8	1	10	21.09	30702	1	553	152
8	2	10	23.53	30702	1	553	152
8	3	10	16.58	30702	1	553	152
8	4	10	21.27	30702	1	553	152
8	5	10	16.81	30702	1	553	152
8	6	10	8.36	30702	0	553	152
8	7	10	16.99	30702	0	553	152
8	8	10	13.9	30702	1	553	152
8	9	10	46.4	30702	1	553	152
8	10	10	29.51	30702	1	553	152
1	1	10	9.85	30702	1	462	153
1	2	10	23.18	30702	1	462	153
1	3	10	23.71	30702	1	462	153
1	4	10	7.94	30702	1	462	153
1	5	10	4.96	30702	0	462	153
1	6	10	40.62	30702	1	462	153
1	7	10	17.81	30702	1	462	153
1	8	10	4.17	30702	1	462	153
1	9	10	43.59	30702	1	462	153
1	10	10	24.14	30702	1	462	153
1	11	10	14.71	30702	1	462	153
1	12	10	-10.34	30702	1	462	153
1	13	10	35.21	30702	1	462	153
1	14	10	6.46	30702	1	462	153
1	15	10	23.31	30702	1	462	153
1	16	10	39.41	30702	1	462	153
1	17	10	32.48	30702	1	462	153
1	18	10	16.63	30702	1	462	153
1	19	10	28.42	30702	1	462	153
1	20	10	-34.99	30702	1	462	153
1	21	10	7.84	30702	1	462	153
1	22	10	-2.1	30702	1	462	153
1	23	10	20.06	30702	1	462	153
1	24	10	25.32	30702	1	462	153
1	25	10	16.04	30702	1	462	153
1	26	10	19.52	30702	1	462	153
1	27	10	16.29	30702	1	462	153
1	28	10	6.55	30702	1	462	153
1	29	10	16.74	30702	1	462	153
2	1	10	19.91	30702	1	476	153
2	2	10	24.51	30702	0	476	153
2	3	10	21.49	30702	0	476	153
2	4	10	44.02	30702	0	476	153
2	5	10	12.79	30702	0	476	153
2	6	10	19.85	30702	0	476	153
2	7	10	4.42	30702	0	476	153
2	8	10	-2.97	30702	0	476	153
2	9	10	-33.42	30702	0	476	153
2	10	10	-6.51	30702	0	476	153
2	11	10	67.95	30702	0	476	153
3	1	10	-24.2	30702	0	479	153
3	2	10	-3.1	30702	0	479	153
3	3	10	34.25	30702	0	479	153
3	4	10	14.98	30702	0	479	153
3	5	10	14.87	30702	0	479	153
3	6	10	14.75	30702	0	479	153
3	7	10	.92	30702	0	479	153
4	1	10	8.67	30702	0	491	153
4	2	10	7.8	30702	0	491	153
5	1	10	14.73	30702	0	508	153
5	2	10	35.97	30702	0	508	153
5	3	10	36.26	30702	0	508	153
5	4	10	10.78	30702	0	508	153
5	5	10	17.1	30702	0	508	153
6	1	10	26.77	30702	0	525	153
6	2	10	17.97	30702	0	525	153
6	3	10	21.13	30702	0	525	153
7	1	10	-1.06	30702	0	541	153
7	2	10	12.72	30702	0	541	153
8	1	10	2.11	30702	0	544	153
8	2	10	13.06	30702	0	544	153
8	3	10	7.56	30702	0	544	153
8	4	10	10.74	30702	0	544	153
8	5	10	11.84	30702	0	544	153
8	6	10	2.11	30702	0	544	153
8	7	10	18.71	30702	0	544	153
8	8	10	26.57	30702	0	544	153
8	9	10	-6.24	30702	0	544	153
8	10	10	26	30702	0	544	153
1	1	10	25.21	30702	0	454	154
1	2	10	23.15	30702	0	454	154
1	3	10	23.25	30702	0	454	154
1	4	10	-3.8	30702	1	454	154
1	5	10	3	30702	0	454	154
1	6	10	14.96	30702	0	454	154
1	7	10	16.26	30702	0	454	154
1	8	10	20.3	30702	0	454	154
1	9	10	28.62	30702	0	454	154
1	10	10	2.56	30702	0	454	154
1	11	10	-11.61	30702	0	454	154
1	12	10	18.63	30702	1	454	154
1	13	10	-9.86	30702	1	454	154
1	14	10	19.55	30702	0	454	154
1	15	10	28.16	30702	0	454	154
1	16	10	32.46	30702	0	454	154
1	17	10	29.94	30702	0	454	154
1	18	10	17.83	30702	0	454	154
1	19	10	10.25	30702	0	454	154
1	20	10	44.25	30702	1	454	154
1	21	10	28.55	30702	1	454	154
1	22	10	39.47	30702	0	454	154
1	23	10	33.39	30702	0	454	154
1	24	10	-9.18	30702	0	454	154
1	25	10	6.85	30702	1	454	154
1	26	10	28.64	30702	0	454	154
1	27	10	14.7	30702	0	454	154
1	28	10	14.36	30702	0	454	154
1	29	10	28.35	30702	1	454	154
2	1	10	19.73	30702	0	464	154
2	2	10	28.49	30702	0	464	154
2	3	10	9.12	30702	0	464	154
2	4	10	40.52	30702	1	464	154
2	5	10	-2.87	30702	1	464	154
2	6	10	18.83	30702	0	464	154
2	7	10	22.14	30702	0	464	154
2	8	10	7.11	30702	0	464	154
2	9	10	11.21	30702	0	464	154
2	10	10	17.31	30702	1	464	154
2	11	10	-.49	30702	1	464	154
3	1	10	-24.2	30702	0	479	154
3	2	10	-3.1	30702	0	479	154
3	3	10	34.25	30702	0	479	154
3	4	10	14.98	30702	0	479	154
3	5	10	14.87	30702	1	479	154
3	6	10	14.75	30702	1	479	154
3	7	10	.92	30702	0	479	154
4	1	10	53.67	30702	0	498	154
4	2	10	36.13	30702	0	498	154
5	1	10	14.73	30702	0	508	154
5	2	10	35.97	30702	1	508	154
5	3	10	36.26	30702	0	508	154
5	4	10	10.78	30702	0	508	154
5	5	10	17.1	30702	1	508	154
6	1	10	-7.29	30702	0	523	154
6	2	10	21.87	30702	1	523	154
6	3	10	11.19	30702	1	523	154
7	1	10	14.1	30702	0	532	154
7	2	10	18.16	30702	0	532	154
8	1	10	6.29	30702	0	550	154
8	2	10	18.11	30702	0	550	154
8	3	10	29.55	30702	1	550	154
8	4	10	-.46	30702	0	550	154
8	5	10	23.46	30702	1	550	154
8	6	10	.06	30702	1	550	154
8	7	10	11.61	30702	0	550	154
8	8	10	26.38	30702	0	550	154
8	9	10	28.81	30702	0	550	154
8	10	10	24.26	30702	1	550	154
1	1	10	32.4	30702	1	453	155
1	2	10	48.5	30702	0	453	155
1	3	10	16.22	30702	1	453	155
1	4	10	22	30702	1	453	155
1	5	10	25.73	30702	1	453	155
1	6	10	17.53	30702	1	453	155
1	7	10	25.63	30702	1	453	155
1	8	10	5.7	30702	1	453	155
1	9	10	16.94	30702	1	453	155
1	10	10	13.66	30702	0	453	155
1	11	10	10.71	30702	1	453	155
1	12	10	19.45	30702	1	453	155
1	13	10	25.54	30702	1	453	155
1	14	10	14.19	30702	1	453	155
1	15	10	47.97	30702	1	453	155
1	16	10	19.86	30702	1	453	155
1	17	10	23.58	30702	1	453	155
1	18	10	16.55	30702	1	453	155
1	19	10	5.04	30702	0	453	155
1	20	10	.75	30702	0	453	155
1	21	10	27.02	30702	1	453	155
1	22	10	1.92	30702	1	453	155
1	23	10	25.7	30702	1	453	155
1	24	10	23.86	30702	1	453	155
1	25	10	11.38	30702	1	453	155
1	26	10	15.43	30702	1	453	155
1	27	10	11.25	30702	0	453	155
1	28	10	5.13	30702	0	453	155
1	29	10	20.25	30702	1	453	155
2	1	10	19.04	30702	1	473	155
2	2	10	15.91	30702	1	473	155
2	3	10	42.73	30702	0	473	155
2	4	10	-2.72	30702	1	473	155
2	5	10	9.4	30702	1	473	155
2	6	10	8.83	30702	1	473	155
2	7	10	19.6	30702	0	473	155
2	8	10	10.55	30702	0	473	155
2	9	10	8.26	30702	0	473	155
2	10	10	11.36	30702	0	473	155
2	11	10	28.54	30702	1	473	155
3	1	10	7.88	30702	1	481	155
3	2	10	.28	30702	0	481	155
3	3	10	10.99	30702	1	481	155
3	4	10	11.16	30702	1	481	155
3	5	10	20.5	30702	0	481	155
3	6	10	8.07	30702	1	481	155
3	7	10	22.37	30702	0	481	155
4	1	10	11.43	30702	1	499	155
4	2	10	42.28	30702	1	499	155
5	1	10	20.91	30702	1	505	155
5	2	10	16.24	30702	1	505	155
5	3	10	15.05	30702	1	505	155
5	4	10	25.69	30702	0	505	155
5	5	10	15.04	30702	1	505	155
6	1	10	-3.01	30702	1	528	155
6	2	10	15.4	30702	1	528	155
6	3	10	32.96	30702	0	528	155
7	1	10	-1.06	30702	1	541	155
7	2	10	12.72	30702	0	541	155
8	1	10	13.65	30702	1	548	155
8	2	10	35.43	30702	1	548	155
8	3	10	17.57	30702	1	548	155
8	4	10	-5.82	30702	0	548	155
8	5	10	33.66	30702	0	548	155
8	6	10	30.05	30702	1	548	155
8	7	10	20.48	30702	1	548	155
8	8	10	21.37	30702	1	548	155
8	9	10	1.25	30702	1	548	155
8	10	10	11.84	30702	0	548	155
1	1	10	16.35	30702	0	457	156
1	2	10	-10.29	30702	0	457	156
1	3	10	17.96	30702	1	457	156
1	4	10	9.24	30702	0	457	156
1	5	10	18.68	30702	0	457	156
1	6	10	29.62	30702	0	457	156
1	7	10	8.44	30702	0	457	156
1	8	10	6.23	30702	0	457	156
1	9	10	-20.55	30702	1	457	156
1	10	10	37.63	30702	1	457	156
1	11	10	19.81	30702	0	457	156
1	12	10	26.66	30702	0	457	156
1	13	10	13.36	30702	0	457	156
1	14	10	13.98	30702	0	457	156
1	15	10	8.13	30702	0	457	156
1	16	10	8.1	30702	0	457	156
1	17	10	4.21	30702	0	457	156
1	18	10	20.34	30702	0	457	156
1	19	10	5.47	30702	0	457	156
1	20	10	40.34	30702	0	457	156
1	21	10	16.06	30702	0	457	156
1	22	10	14.94	30702	0	457	156
1	23	10	11.18	30702	0	457	156
1	24	10	14.19	30702	0	457	156
1	25	10	35.33	30702	0	457	156
1	26	10	13.91	30702	0	457	156
1	27	10	-5.42	30702	0	457	156
1	28	10	20.09	30702	0	457	156
1	29	10	15.89	30702	0	457	156
2	1	10	4.95	30702	0	470	156
2	2	10	9.36	30702	0	470	156
2	3	10	26.13	30702	0	470	156
2	4	10	9.3	30702	0	470	156
2	5	10	15.19	30702	0	470	156
2	6	10	40.85	30702	0	470	156
2	7	10	21.75	30702	0	470	156
2	8	10	14.06	30702	0	470	156
2	9	10	30.98	30702	0	470	156
2	10	10	36.76	30702	0	470	156
2	11	10	27.89	30702	0	470	156
3	1	10	17.31	30702	0	482	156
3	2	10	14.38	30702	0	482	156
3	3	10	17.2	30702	0	482	156
3	4	10	5.59	30702	0	482	156
3	5	10	-6.71	30702	0	482	156
3	6	10	28.73	30702	1	482	156
3	7	10	-16.55	30702	0	482	156
4	1	10	11.43	30702	0	499	156
4	2	10	42.28	30702	0	499	156
5	1	10	1.94	30702	0	514	156
5	2	10	29.02	30702	0	514	156
5	3	10	8.26	30702	0	514	156
5	4	10	31.25	30702	0	514	156
5	5	10	14.63	30702	0	514	156
6	1	10	26.32	30702	0	526	156
6	2	10	17.33	30702	0	526	156
6	3	10	14.64	30702	0	526	156
7	1	10	19.47	30702	0	530	156
7	2	10	26.01	30702	0	530	156
8	1	10	44.17	30702	0	545	156
8	2	10	10.13	30702	0	545	156
8	3	10	15.49	30702	0	545	156
8	4	10	-2.57	30702	0	545	156
8	5	10	13.5	30702	0	545	156
8	6	10	22.6	30702	0	545	156
8	7	10	11.53	30702	0	545	156
8	8	10	27.95	30702	0	545	156
8	9	10	53.72	30702	0	545	156
8	10	10	4.86	30702	0	545	156
1	1	10	16.1	30702	1	456	157
1	2	10	11.2	30702	1	456	157
1	3	10	20.45	30702	0	456	157
1	4	10	13.69	30702	0	456	157
1	5	10	26.44	30702	1	456	157
1	6	10	17.46	30702	1	456	157
1	7	10	25.2	30702	1	456	157
1	8	10	-25.57	30702	0	456	157
1	9	10	26.8	30702	0	456	157
1	10	10	4.31	30702	1	456	157
1	11	10	-21.93	30702	0	456	157
1	12	10	16.13	30702	0	456	157
1	13	10	21.38	30702	0	456	157
1	14	10	12.02	30702	0	456	157
1	15	10	21.59	30702	1	456	157
1	16	10	11.48	30702	0	456	157
1	17	10	23.23	30702	1	456	157
1	18	10	11.51	30702	0	456	157
1	19	10	30.41	30702	1	456	157
1	20	10	39.4	30702	0	456	157
1	21	10	26.18	30702	0	456	157
1	22	10	19.25	30702	1	456	157
1	23	10	21.03	30702	0	456	157
1	24	10	-.56	30702	0	456	157
1	25	10	18.7	30702	0	456	157
1	26	10	9.34	30702	1	456	157
1	27	10	15.71	30702	0	456	157
1	28	10	15.09	30702	0	456	157
1	29	10	34.4	30702	0	456	157
2	1	10	25.95	30702	1	468	157
2	2	10	51.67	30702	0	468	157
2	3	10	26.57	30702	0	468	157
2	4	10	-4.57	30702	1	468	157
2	5	10	18.77	30702	0	468	157
2	6	10	-16.52	30702	0	468	157
2	7	10	26.01	30702	0	468	157
2	8	10	9.94	30702	0	468	157
2	9	10	17.73	30702	1	468	157
2	10	10	15.34	30702	0	468	157
2	11	10	29.14	30702	0	468	157
3	1	10	27.18	30702	1	486	157
3	2	10	-3.14	30702	0	486	157
3	3	10	48.66	30702	0	486	157
3	4	10	28.15	30702	1	486	157
3	5	10	55.8	30702	0	486	157
3	6	10	14.94	30702	0	486	157
3	7	10	21.13	30702	0	486	157
4	1	10	16.93	30702	1	497	157
4	2	10	14.8	30702	1	497	157
5	1	10	18.88	30702	0	507	157
5	2	10	20.23	30702	1	507	157
5	3	10	-18.01	30702	0	507	157
5	4	10	21.97	30702	0	507	157
5	5	10	19.41	30702	0	507	157
6	1	10	15.52	30702	1	527	157
6	2	10	-8.84	30702	1	527	157
6	3	10	17.34	30702	0	527	157
7	1	10	8.31	30702	0	535	157
7	2	10	-.13	30702	0	535	157
8	1	10	-11.14	30702	1	551	157
8	2	10	29.09	30702	0	551	157
8	3	10	25.3	30702	0	551	157
8	4	10	11.19	30702	0	551	157
8	5	10	6.49	30702	1	551	157
8	6	10	27.19	30702	1	551	157
8	7	10	22.24	30702	0	551	157
8	8	10	10.39	30702	1	551	157
8	9	10	9.04	30702	1	551	157
8	10	10	13.17	30702	0	551	157
1	1	10	16.6	30702	0	463	158
1	2	10	15.34	30702	0	463	158
1	3	10	19.08	30702	0	463	158
1	4	10	20.96	30702	0	463	158
1	5	10	18.24	30702	0	463	158
1	6	10	44.15	30702	0	463	158
1	7	10	10.4	30702	0	463	158
1	8	10	12.58	30702	0	463	158
1	9	10	23.65	30702	0	463	158
1	10	10	10.76	30702	0	463	158
1	11	10	41.02	30702	0	463	158
1	12	10	-.77	30702	0	463	158
1	13	10	25.47	30702	0	463	158
1	14	10	20.78	30702	0	463	158
1	15	10	45.18	30702	0	463	158
1	16	10	38.09	30702	0	463	158
1	17	10	13.75	30702	0	463	158
1	18	10	20.12	30702	0	463	158
1	19	10	11.88	30702	0	463	158
1	20	10	22.75	30702	0	463	158
1	21	10	19.58	30702	0	463	158
1	22	10	3.33	30702	0	463	158
1	23	10	27.75	30702	0	463	158
1	24	10	7.34	30702	0	463	158
1	25	10	2.4	30702	0	463	158
1	26	10	22.01	30702	0	463	158
1	27	10	-9.67	30702	0	463	158
1	28	10	23.87	30702	0	463	158
1	29	10	10.37	30702	0	463	158
2	1	10	4.95	30702	0	470	158
2	2	10	9.36	30702	0	470	158
2	3	10	26.13	30702	0	470	158
2	4	10	9.3	30702	0	470	158
2	5	10	15.19	30702	0	470	158
2	6	10	40.85	30702	0	470	158
2	7	10	21.75	30702	0	470	158
2	8	10	14.06	30702	0	470	158
2	9	10	30.98	30702	0	470	158
2	10	10	36.76	30702	0	470	158
2	11	10	27.89	30702	0	470	158
3	1	10	18.19	30702	0	477	158
3	2	10	10.06	30702	0	477	158
3	3	10	3.31	30702	0	477	158
3	4	10	12.1	30702	0	477	158
3	5	10	21.18	30702	0	477	158
3	6	10	30.11	30702	0	477	158
3	7	10	19.77	30702	0	477	158
4	1	10	15.39	30702	0	490	158
4	2	10	-2.86	30702	0	490	158
5	1	10	1.94	30702	0	514	158
5	2	10	29.02	30702	0	514	158
5	3	10	8.26	30702	0	514	158
5	4	10	31.25	30702	0	514	158
5	5	10	14.63	30702	0	514	158
6	1	10	15.52	30702	0	527	158
6	2	10	-8.84	30702	0	527	158
6	3	10	17.34	30702	0	527	158
7	1	10	-1.69	30702	0	534	158
7	2	10	-3.88	30702	0	534	158
8	1	10	17.64	30702	0	554	158
8	2	10	13.26	30702	0	554	158
8	3	10	19.21	30702	0	554	158
8	4	10	13.04	30702	0	554	158
8	5	10	7.35	30702	0	554	158
8	6	10	13.03	30702	0	554	158
8	7	10	9.88	30702	0	554	158
8	8	10	12.51	30702	0	554	158
8	9	10	33.52	30702	0	554	158
8	10	10	18.08	30702	0	554	158
1	1	10	8.54	30702	1	452	159
1	2	10	-35.22	30702	0	452	159
1	3	10	22.82	30702	1	452	159
1	4	10	15.43	30702	1	452	159
1	5	10	2.68	30702	1	452	159
1	6	10	15.76	30702	1	452	159
1	7	10	26.46	30702	0	452	159
1	8	10	27.69	30702	0	452	159
1	9	10	21.87	30702	1	452	159
1	10	10	35.81	30702	1	452	159
1	11	10	26.84	30702	1	452	159
1	12	10	38.87	30702	1	452	159
1	13	10	19.27	30702	0	452	159
1	14	10	27.56	30702	0	452	159
1	15	10	-3.32	30702	1	452	159
1	16	10	33.71	30702	0	452	159
1	17	10	12.31	30702	1	452	159
1	18	10	46.23	30702	0	452	159
1	19	10	16.15	30702	0	452	159
1	20	10	17.11	30702	0	452	159
1	21	10	28.03	30702	1	452	159
1	22	10	31.92	30702	1	452	159
1	23	10	26.26	30702	1	452	159
1	24	10	20.27	30702	1	452	159
1	25	10	-8.35	30702	1	452	159
1	26	10	33.64	30702	1	452	159
1	27	10	48.65	30702	1	452	159
1	28	10	2.85	30702	1	452	159
1	29	10	34.35	30702	0	452	159
2	1	10	14.4	30702	0	471	159
2	2	10	14.27	30702	0	471	159
2	3	10	7.45	30702	0	471	159
2	4	10	25.18	30702	1	471	159
2	5	10	17.82	30702	1	471	159
2	6	10	27.07	30702	1	471	159
2	7	10	-2.52	30702	1	471	159
2	8	10	11.93	30702	1	471	159
2	9	10	21.87	30702	1	471	159
2	10	10	8.67	30702	1	471	159
2	11	10	-3.32	30702	1	471	159
3	1	10	24.17	30702	1	489	159
3	2	10	16.87	30702	1	489	159
3	3	10	18.65	30702	0	489	159
3	4	10	16	30702	0	489	159
3	5	10	5.15	30702	0	489	159
3	6	10	14.38	30702	1	489	159
3	7	10	20.34	30702	1	489	159
4	1	10	55.99	30702	1	496	159
4	2	10	20.09	30702	1	496	159
5	1	10	21.71	30702	0	511	159
5	2	10	17.07	30702	0	511	159
5	3	10	19.02	30702	0	511	159
5	4	10	11.9	30702	0	511	159
5	5	10	24.99	30702	0	511	159
6	1	10	32.82	30702	1	521	159
6	2	10	27.04	30702	1	521	159
6	3	10	39.74	30702	1	521	159
7	1	10	34.83	30702	1	540	159
7	2	10	15.34	30702	1	540	159
8	1	10	6.29	30702	0	550	159
8	2	10	18.11	30702	0	550	159
8	3	10	29.55	30702	0	550	159
8	4	10	-.46	30702	0	550	159
8	5	10	23.46	30702	0	550	159
8	6	10	.06	30702	0	550	159
8	7	10	11.61	30702	0	550	159
8	8	10	26.38	30702	0	550	159
8	9	10	28.81	30702	0	550	159
8	10	10	24.26	30702	0	550	159
1	1	10	25.21	30702	1	454	160
1	2	10	23.15	30702	1	454	160
1	3	10	23.25	30702	1	454	160
1	4	10	-3.8	30702	0	454	160
1	5	10	3	30702	0	454	160
1	6	10	14.96	30702	1	454	160
1	7	10	16.26	30702	1	454	160
1	8	10	20.3	30702	0	454	160
1	9	10	28.62	30702	1	454	160
1	10	10	2.56	30702	1	454	160
1	11	10	-11.61	30702	1	454	160
1	12	10	18.63	30702	1	454	160
1	13	10	-9.86	30702	1	454	160
1	14	10	19.55	30702	1	454	160
1	15	10	28.16	30702	0	454	160
1	16	10	32.46	30702	0	454	160
1	17	10	29.94	30702	0	454	160
1	18	10	17.83	30702	0	454	160
1	19	10	10.25	30702	0	454	160
1	20	10	44.25	30702	1	454	160
1	21	10	28.55	30702	0	454	160
1	22	10	39.47	30702	0	454	160
1	23	10	33.39	30702	0	454	160
1	24	10	-9.18	30702	0	454	160
1	25	10	6.85	30702	0	454	160
1	26	10	28.64	30702	1	454	160
1	27	10	14.7	30702	1	454	160
1	28	10	14.36	30702	1	454	160
1	29	10	28.35	30702	1	454	160
2	1	10	50.07	30702	0	472	160
2	2	10	50.89	30702	0	472	160
2	3	10	17.17	30702	0	472	160
2	4	10	20.91	30702	0	472	160
2	5	10	40.85	30702	1	472	160
2	6	10	13.75	30702	1	472	160
2	7	10	14.95	30702	1	472	160
2	8	10	15.62	30702	1	472	160
2	9	10	13.47	30702	1	472	160
2	10	10	18.46	30702	1	472	160
2	11	10	-4.23	30702	1	472	160
3	1	10	14.3	30702	1	488	160
3	2	10	11.07	30702	1	488	160
3	3	10	24.78	30702	1	488	160
3	4	10	46.49	30702	1	488	160
3	5	10	17.8	30702	0	488	160
3	6	10	27.86	30702	1	488	160
3	7	10	16.32	30702	0	488	160
4	1	10	2.07	30702	1	493	160
4	2	10	30.95	30702	1	493	160
5	1	10	44.16	30702	1	506	160
5	2	10	27.95	30702	0	506	160
5	3	10	20.73	30702	1	506	160
5	4	10	22.56	30702	0	506	160
5	5	10	30.91	30702	1	506	160
6	1	10	20.02	30702	0	520	160
6	2	10	22.94	30702	1	520	160
6	3	10	23.33	30702	0	520	160
7	1	10	58.03	30702	0	531	160
7	2	10	3.63	30702	0	531	160
8	1	10	31.97	30702	0	552	160
8	2	10	37.74	30702	0	552	160
8	3	10	24.28	30702	0	552	160
8	4	10	14.25	30702	0	552	160
8	5	10	19.13	30702	0	552	160
8	6	10	22.1	30702	0	552	160
8	7	10	25.62	30702	0	552	160
8	8	10	10.63	30702	0	552	160
8	9	10	19.18	30702	0	552	160
8	10	10	17.04	30702	0	552	160
1	1	10	-8.86	30702	1	460	161
1	2	10	28.18	30702	0	460	161
1	3	10	31.2	30702	1	460	161
1	4	10	44.94	30702	1	460	161
1	5	10	19.77	30702	1	460	161
1	6	10	32.04	30702	0	460	161
1	7	10	14.21	30702	0	460	161
1	8	10	24.34	30702	1	460	161
1	9	10	21.02	30702	1	460	161
1	10	10	9.94	30702	1	460	161
1	11	10	19.55	30702	1	460	161
1	12	10	24.04	30702	1	460	161
1	13	10	20.04	30702	1	460	161
1	14	10	18.19	30702	1	460	161
1	15	10	29.49	30702	0	460	161
1	16	10	35.4	30702	0	460	161
1	17	10	19	30702	0	460	161
1	18	10	21.91	30702	1	460	161
1	19	10	47.39	30702	1	460	161
1	20	10	16.69	30702	1	460	161
1	21	10	25.98	30702	1	460	161
1	22	10	-3.47	30702	1	460	161
1	23	10	45.77	30702	0	460	161
1	24	10	20.77	30702	1	460	161
1	25	10	8.46	30702	1	460	161
1	26	10	6.15	30702	0	460	161
1	27	10	21.8	30702	0	460	161
1	28	10	7.79	30702	1	460	161
1	29	10	-13.67	30702	0	460	161
2	1	10	16.61	30702	1	465	161
2	2	10	19.33	30702	1	465	161
2	3	10	21.53	30702	1	465	161
2	4	10	22.48	30702	1	465	161
2	5	10	21.33	30702	1	465	161
2	6	10	30.23	30702	0	465	161
2	7	10	15.62	30702	1	465	161
2	8	10	66.6	30702	0	465	161
2	9	10	10.29	30702	1	465	161
2	10	10	12.96	30702	1	465	161
2	11	10	31.66	30702	1	465	161
3	1	10	17.31	30702	0	482	161
3	2	10	14.38	30702	0	482	161
3	3	10	17.2	30702	0	482	161
3	4	10	5.59	30702	0	482	161
3	5	10	-6.71	30702	0	482	161
3	6	10	28.73	30702	0	482	161
3	7	10	-16.55	30702	0	482	161
4	1	10	15.02	30702	0	495	161
4	2	10	20.66	30702	0	495	161
5	1	10	12.2	30702	0	503	161
5	2	10	.5	30702	0	503	161
5	3	10	15.87	30702	0	503	161
5	4	10	-10.58	30702	0	503	161
5	5	10	19.67	30702	0	503	161
6	1	10	32.82	30702	1	521	161
6	2	10	27.04	30702	1	521	161
6	3	10	39.74	30702	1	521	161
7	1	10	17.77	30702	1	537	161
7	2	10	4.42	30702	1	537	161
8	1	10	2.11	30702	1	544	161
8	2	10	13.06	30702	1	544	161
8	3	10	7.56	30702	0	544	161
8	4	10	10.74	30702	0	544	161
8	5	10	11.84	30702	0	544	161
8	6	10	2.11	30702	0	544	161
8	7	10	18.71	30702	0	544	161
8	8	10	26.57	30702	0	544	161
8	9	10	-6.24	30702	0	544	161
8	10	10	26	30702	1	544	161
1	1	10	-8.86	30702	1	460	162
1	2	10	28.18	30702	1	460	162
1	3	10	31.2	30702	0	460	162
1	4	10	44.94	30702	0	460	162
1	5	10	19.77	30702	1	460	162
1	6	10	32.04	30702	0	460	162
1	7	10	14.21	30702	1	460	162
1	8	10	24.34	30702	1	460	162
1	9	10	21.02	30702	0	460	162
1	10	10	9.94	30702	1	460	162
1	11	10	19.55	30702	0	460	162
1	12	10	24.04	30702	0	460	162
1	13	10	20.04	30702	0	460	162
1	14	10	18.19	30702	1	460	162
1	15	10	29.49	30702	1	460	162
1	16	10	35.4	30702	0	460	162
1	17	10	19	30702	1	460	162
1	18	10	21.91	30702	1	460	162
1	19	10	47.39	30702	0	460	162
1	20	10	16.69	30702	0	460	162
1	21	10	25.98	30702	0	460	162
1	22	10	-3.47	30702	0	460	162
1	23	10	45.77	30702	1	460	162
1	24	10	20.77	30702	0	460	162
1	25	10	8.46	30702	1	460	162
1	26	10	6.15	30702	1	460	162
1	27	10	21.8	30702	0	460	162
1	28	10	7.79	30702	1	460	162
1	29	10	-13.67	30702	0	460	162
2	1	10	38.66	30702	1	469	162
2	2	10	43.7	30702	1	469	162
2	3	10	17.62	30702	1	469	162
2	4	10	22.43	30702	0	469	162
2	5	10	14.11	30702	0	469	162
2	6	10	-4.09	30702	1	469	162
2	7	10	19.39	30702	0	469	162
2	8	10	35.56	30702	0	469	162
2	9	10	8.7	30702	0	469	162
2	10	10	39.19	30702	1	469	162
2	11	10	7.03	30702	1	469	162
3	1	10	1.84	30702	0	478	162
3	2	10	13.12	30702	0	478	162
3	3	10	15.84	30702	0	478	162
3	4	10	15.11	30702	0	478	162
3	5	10	16.53	30702	0	478	162
3	6	10	-3.78	30702	1	478	162
3	7	10	7.58	30702	1	478	162
4	1	10	-12.28	30702	0	501	162
4	2	10	26.63	30702	0	501	162
5	1	10	20.91	30702	0	505	162
5	2	10	16.24	30702	1	505	162
5	3	10	15.05	30702	1	505	162
5	4	10	25.69	30702	0	505	162
5	5	10	15.04	30702	1	505	162
6	1	10	-3.01	30702	1	528	162
6	2	10	15.4	30702	0	528	162
6	3	10	32.96	30702	1	528	162
7	1	10	58.03	30702	0	531	162
7	2	10	3.63	30702	0	531	162
8	1	10	44.17	30702	0	545	162
8	2	10	10.13	30702	1	545	162
8	3	10	15.49	30702	1	545	162
8	4	10	-2.57	30702	0	545	162
8	5	10	13.5	30702	0	545	162
8	6	10	22.6	30702	0	545	162
8	7	10	11.53	30702	1	545	162
8	8	10	27.95	30702	1	545	162
8	9	10	53.72	30702	0	545	162
8	10	10	4.86	30702	0	545	162
1	1	10	21.37	30702	0	459	163
1	2	10	14.73	30702	0	459	163
1	3	10	45.95	30702	0	459	163
1	4	10	15.09	30702	0	459	163
1	5	10	14.72	30702	0	459	163
1	6	10	16.1	30702	1	459	163
1	7	10	8.84	30702	0	459	163
1	8	10	11.79	30702	0	459	163
1	9	10	2.16	30702	1	459	163
